feature,count
linguaalveolar,34
linguapalatal,12
fricative,13
nonsonorant,37
glide,7
affricate,1
voiceless,16
liquid,13
nasal,10
labiodental,2
bilabial,12
stop,23
linguavelar,5
coronal,40
glottal,0
sonorant,30
nonsibilant,58
voiced,51
sibilant,9
noncoronal,27
linguadental,2
