feature,count
linguaalveolar,1800
linguapalatal,373
fricative,1087
nonsonorant,2201
glide,197
affricate,50
voiceless,1316
liquid,471
nasal,713
labiodental,214
bilabial,585
stop,1064
linguavelar,223
coronal,1889
glottal,158
sonorant,1381
nonsibilant,3096
voiced,2266
sibilant,486
noncoronal,1693
linguadental,229
