feature,count
linguaalveolar,60
linguapalatal,16
fricative,21
nonsonorant,57
glide,5
affricate,1
voiceless,19
liquid,26
nasal,20
labiodental,4
bilabial,16
stop,35
linguavelar,5
coronal,66
glottal,2
sonorant,51
nonsibilant,98
voiced,89
sibilant,10
noncoronal,42
linguadental,5
