feature,count
linguaalveolar,660
linguapalatal,151
fricative,418
nonsonorant,822
glide,75
affricate,19
voiceless,476
liquid,188
nasal,230
labiodental,71
bilabial,206
stop,385
linguavelar,64
coronal,730
glottal,64
sonorant,493
nonsibilant,1131
voiced,839
sibilant,184
noncoronal,585
linguadental,99
