feature,count
linguaalveolar,78
linguapalatal,17
fricative,35
nonsonorant,90
glide,11
affricate,4
voiceless,51
liquid,24
nasal,25
labiodental,10
bilabial,27
stop,51
linguavelar,7
coronal,78
glottal,2
sonorant,60
nonsibilant,136
voiced,99
sibilant,14
noncoronal,72
linguadental,9
