feature,count
linguaalveolar,829
linguapalatal,190
fricative,510
nonsonorant,1055
glide,137
affricate,32
voiceless,641
liquid,198
nasal,290
labiodental,100
bilabial,274
stop,513
linguavelar,126
coronal,876
glottal,81
sonorant,625
nonsibilant,1431
voiced,1039
sibilant,249
noncoronal,804
linguadental,80
