feature,count
linguaalveolar,435
linguapalatal,120
fricative,247
nonsonorant,510
glide,47
affricate,12
voiceless,273
liquid,163
nasal,159
labiodental,49
bilabial,119
stop,251
linguavelar,65
coronal,497
glottal,40
sonorant,369
nonsibilant,772
voiced,606
sibilant,107
noncoronal,382
linguadental,51
