feature,count
linguaalveolar,102
linguapalatal,21
fricative,63
nonsonorant,119
glide,14
affricate,2
voiceless,73
liquid,33
nasal,25
labiodental,13
bilabial,29
stop,54
linguavelar,6
coronal,115
glottal,9
sonorant,72
nonsibilant,161
voiced,118
sibilant,30
noncoronal,76
linguadental,11
