feature,count
linguaalveolar,342
linguapalatal,70
fricative,215
nonsonorant,431
glide,44
affricate,11
voiceless,258
liquid,83
nasal,136
labiodental,59
bilabial,118
stop,205
linguavelar,37
coronal,352
glottal,32
sonorant,263
nonsibilant,606
voiced,436
sibilant,88
noncoronal,342
linguadental,36
