feature,count
linguaalveolar,6
linguapalatal,1
fricative,7
nonsonorant,10
glide,2
affricate,0
voiceless,2
liquid,1
nasal,0
labiodental,1
bilabial,2
stop,3
linguavelar,0
coronal,8
glottal,2
sonorant,3
nonsibilant,10
voiced,11
sibilant,3
noncoronal,5
linguadental,1
