feature,count
linguaalveolar,302
linguapalatal,72
fricative,172
nonsonorant,361
glide,25
affricate,15
voiceless,207
liquid,92
nasal,110
labiodental,34
bilabial,86
stop,174
linguavelar,39
coronal,314
glottal,23
sonorant,227
nonsibilant,505
voiced,381
sibilant,83
noncoronal,274
linguadental,32
