feature,count
linguaalveolar,432
linguapalatal,71
fricative,233
nonsonorant,515
glide,53
affricate,14
voiceless,310
liquid,106
nasal,162
labiodental,52
bilabial,142
stop,268
linguavelar,55
coronal,436
glottal,37
sonorant,321
nonsibilant,739
voiced,526
sibilant,97
noncoronal,400
linguadental,47
