feature,count
linguaalveolar,59
linguapalatal,11
fricative,38
nonsonorant,79
glide,6
affricate,3
voiceless,36
liquid,17
nasal,24
labiodental,12
bilabial,20
stop,38
linguavelar,8
coronal,61
glottal,5
sonorant,47
nonsibilant,116
voiced,90
sibilant,10
noncoronal,65
linguadental,11
