feature,count
linguaalveolar,15
linguapalatal,4
fricative,6
nonsonorant,21
glide,2
affricate,0
voiceless,8
liquid,8
nasal,4
labiodental,1
bilabial,7
stop,15
linguavelar,5
coronal,19
glottal,1
sonorant,14
nonsibilant,33
voiced,27
sibilant,2
noncoronal,16
linguadental,2
