feature,count
linguaalveolar,472
linguapalatal,112
fricative,316
nonsonorant,597
glide,41
affricate,14
voiceless,312
liquid,166
nasal,173
labiodental,59
bilabial,132
stop,267
linguavelar,81
coronal,568
glottal,35
sonorant,380
nonsibilant,841
voiced,665
sibilant,136
noncoronal,409
linguadental,86
