feature,count
linguaalveolar,621
linguapalatal,168
fricative,403
nonsonorant,802
glide,104
affricate,27
voiceless,426
liquid,175
nasal,224
labiodental,91
bilabial,192
stop,372
linguavelar,90
coronal,687
glottal,47
sonorant,503
nonsibilant,1136
voiced,879
sibilant,169
noncoronal,618
linguadental,96
