feature,count
linguaalveolar,198
linguapalatal,56
fricative,118
nonsonorant,250
glide,21
affricate,5
voiceless,128
liquid,46
nasal,110
labiodental,22
bilabial,93
stop,127
linguavelar,20
coronal,213
glottal,22
sonorant,177
nonsibilant,369
voiced,299
sibilant,58
noncoronal,214
linguadental,16
