feature,count
linguaalveolar,388
linguapalatal,116
fricative,258
nonsonorant,505
glide,61
affricate,13
voiceless,308
liquid,127
nasal,141
labiodental,43
bilabial,137
stop,234
linguavelar,57
coronal,444
glottal,42
sonorant,329
nonsibilant,712
voiced,526
sibilant,122
noncoronal,390
linguadental,51
