feature,count
linguaalveolar,118
linguapalatal,16
fricative,81
nonsonorant,138
glide,6
affricate,2
voiceless,70
liquid,24
nasal,45
labiodental,17
bilabial,32
stop,55
linguavelar,7
coronal,119
glottal,8
sonorant,75
nonsibilant,172
voiced,143
sibilant,41
noncoronal,94
linguadental,15
