feature,count
linguaalveolar,4
linguapalatal,0
fricative,3
nonsonorant,6
glide,0
affricate,0
voiceless,3
liquid,0
nasal,0
labiodental,1
bilabial,1
stop,3
linguavelar,0
coronal,4
glottal,0
sonorant,0
nonsibilant,4
voiced,3
sibilant,2
noncoronal,2
linguadental,0
