feature,count
linguaalveolar,399
linguapalatal,73
fricative,231
nonsonorant,459
glide,38
affricate,13
voiceless,241
liquid,110
nasal,120
labiodental,63
bilabial,95
stop,215
linguavelar,33
coronal,414
glottal,16
sonorant,268
nonsibilant,623
voiced,486
sibilant,104
noncoronal,313
linguadental,48
