feature,count
linguaalveolar,36
linguapalatal,6
fricative,29
nonsonorant,45
glide,4
affricate,0
voiceless,21
liquid,10
nasal,13
labiodental,6
bilabial,11
stop,16
linguavelar,4
coronal,40
glottal,4
sonorant,27
nonsibilant,58
voiced,51
sibilant,14
noncoronal,32
linguadental,5
