feature,count
linguaalveolar,129
linguapalatal,31
fricative,69
nonsonorant,156
glide,17
affricate,10
voiceless,86
liquid,46
nasal,41
labiodental,16
bilabial,41
stop,77
linguavelar,19
coronal,139
glottal,9
sonorant,104
nonsibilant,231
voiced,174
sibilant,29
noncoronal,121
linguadental,15
