feature,count
linguaalveolar,222
linguapalatal,38
fricative,123
nonsonorant,247
glide,30
affricate,5
voiceless,144
liquid,54
nasal,69
labiodental,14
bilabial,61
stop,119
linguavelar,23
coronal,225
glottal,12
sonorant,153
nonsibilant,333
voiced,256
sibilant,67
noncoronal,175
linguadental,30
