feature,count
linguaalveolar,156
linguapalatal,30
fricative,82
nonsonorant,168
glide,25
affricate,3
voiceless,113
liquid,37
nasal,55
labiodental,17
bilabial,38
stop,83
linguavelar,20
coronal,145
glottal,15
sonorant,117
nonsibilant,244
voiced,172
sibilant,41
noncoronal,140
linguadental,9
