feature,count
linguaalveolar,2499
linguapalatal,557
fricative,1472
nonsonorant,3018
glide,306
affricate,69
voiceless,1696
liquid,720
nasal,913
labiodental,321
bilabial,760
stop,1477
linguavelar,316
coronal,2713
glottal,190
sonorant,1939
nonsibilant,4310
voiced,3261
sibilant,647
noncoronal,2244
linguadental,314
