feature,count
linguaalveolar,616
linguapalatal,119
fricative,380
nonsonorant,725
glide,75
affricate,19
voiceless,410
liquid,175
nasal,228
labiodental,87
bilabial,190
stop,326
linguavelar,58
coronal,646
glottal,57
sonorant,478
nonsibilant,1043
voiced,793
sibilant,160
noncoronal,557
linguadental,76
