feature,count
linguaalveolar,4545
linguapalatal,1001
fricative,2793
nonsonorant,5623
glide,424
affricate,160
voiceless,3233
liquid,1334
nasal,1737
labiodental,559
bilabial,1444
stop,2670
linguavelar,590
coronal,5033
glottal,286
sonorant,3495
nonsibilant,7863
voiced,5885
sibilant,1255
noncoronal,4085
linguadental,693
