feature,count
linguaalveolar,498
linguapalatal,124
fricative,308
nonsonorant,625
glide,61
affricate,7
voiceless,357
liquid,151
nasal,192
labiodental,71
bilabial,160
stop,310
linguavelar,68
coronal,543
glottal,58
sonorant,404
nonsibilant,900
voiced,672
sibilant,129
noncoronal,486
linguadental,50
