feature,count
linguaalveolar,51
linguapalatal,4
fricative,17
nonsonorant,46
glide,3
affricate,2
voiceless,26
liquid,10
nasal,22
labiodental,0
bilabial,15
stop,27
linguavelar,4
coronal,43
glottal,6
sonorant,35
nonsibilant,71
voiced,55
sibilant,10
noncoronal,38
linguadental,1
