feature,count
linguaalveolar,1169
linguapalatal,258
fricative,717
nonsonorant,1471
glide,163
affricate,26
voiceless,869
liquid,335
nasal,410
labiodental,164
bilabial,363
stop,728
linguavelar,186
coronal,1270
glottal,107
sonorant,908
nonsibilant,2065
voiced,1510
sibilant,314
noncoronal,1109
linguadental,132
