feature,count
linguaalveolar,139
linguapalatal,28
fricative,81
nonsonorant,160
glide,10
affricate,7
voiceless,109
liquid,39
nasal,49
labiodental,16
bilabial,41
stop,72
linguavelar,12
coronal,137
glottal,16
sonorant,98
nonsibilant,215
voiced,149
sibilant,43
noncoronal,121
linguadental,6
