feature,count
linguaalveolar,8
linguapalatal,4
fricative,4
nonsonorant,11
glide,0
affricate,0
voiceless,5
liquid,4
nasal,3
labiodental,1
bilabial,3
stop,7
linguavelar,1
coronal,11
glottal,0
sonorant,7
nonsibilant,16
voiced,13
sibilant,2
noncoronal,7
linguadental,1
