feature,count
linguaalveolar,74
linguapalatal,18
fricative,55
nonsonorant,93
glide,6
affricate,4
voiceless,54
liquid,18
nasal,30
labiodental,11
bilabial,18
stop,34
linguavelar,6
coronal,74
glottal,13
sonorant,54
nonsibilant,123
voiced,93
sibilant,24
noncoronal,73
linguadental,7
