feature,count
linguaalveolar,214
linguapalatal,50
fricative,124
nonsonorant,260
glide,33
affricate,6
voiceless,167
liquid,71
nasal,69
labiodental,21
bilabial,71
stop,130
linguavelar,29
coronal,233
glottal,19
sonorant,173
nonsibilant,378
voiced,266
sibilant,55
noncoronal,200
linguadental,29
