feature,count
linguaalveolar,53
linguapalatal,11
fricative,35
nonsonorant,72
glide,1
affricate,0
voiceless,42
liquid,14
nasal,18
labiodental,12
bilabial,11
stop,37
linguavelar,7
coronal,55
glottal,9
sonorant,33
nonsibilant,93
voiced,63
sibilant,12
noncoronal,50
linguadental,2
