feature,count
linguaalveolar,16
linguapalatal,4
fricative,7
nonsonorant,16
glide,1
affricate,2
voiceless,11
liquid,6
nasal,7
labiodental,2
bilabial,5
stop,7
linguavelar,1
coronal,14
glottal,2
sonorant,14
nonsibilant,27
voiced,19
sibilant,3
noncoronal,16
linguadental,0
