feature,count
linguaalveolar,113
linguapalatal,18
fricative,82
nonsonorant,141
glide,5
affricate,5
voiceless,81
liquid,29
nasal,34
labiodental,15
bilabial,23
stop,54
linguavelar,12
coronal,118
glottal,12
sonorant,68
nonsibilant,170
voiced,128
sibilant,39
noncoronal,91
linguadental,16
