feature,count
linguaalveolar,262
linguapalatal,64
fricative,154
nonsonorant,334
glide,14
affricate,7
voiceless,202
liquid,96
nasal,80
labiodental,29
bilabial,64
stop,173
linguavelar,45
coronal,297
glottal,30
sonorant,190
nonsibilant,459
voiced,322
sibilant,65
noncoronal,227
linguadental,30
