feature,count
linguaalveolar,791
linguapalatal,189
fricative,453
nonsonorant,1004
glide,88
affricate,25
voiceless,568
liquid,254
nasal,288
labiodental,91
bilabial,244
stop,526
linguavelar,156
coronal,891
glottal,55
sonorant,630
nonsibilant,1435
voiced,1066
sibilant,199
noncoronal,743
linguadental,108
