feature,count
linguaalveolar,45
linguapalatal,16
fricative,33
nonsonorant,56
glide,11
affricate,0
voiceless,36
liquid,14
nasal,22
labiodental,5
bilabial,19
stop,23
linguavelar,7
coronal,53
glottal,3
sonorant,47
nonsibilant,86
voiced,67
sibilant,17
noncoronal,50
linguadental,8
