feature,count
linguaalveolar,410
linguapalatal,95
fricative,258
nonsonorant,547
glide,50
affricate,12
voiceless,341
liquid,123
nasal,153
labiodental,44
bilabial,144
stop,277
linguavelar,71
coronal,461
glottal,45
sonorant,326
nonsibilant,768
voiced,532
sibilant,105
noncoronal,412
linguadental,64
