feature,count
linguaalveolar,6
linguapalatal,0
fricative,4
nonsonorant,6
glide,0
affricate,1
voiceless,3
liquid,1
nasal,0
labiodental,0
bilabial,1
stop,1
linguavelar,0
coronal,5
glottal,0
sonorant,1
nonsibilant,3
voiced,4
sibilant,4
noncoronal,2
linguadental,0
