feature,count
linguaalveolar,1526
linguapalatal,327
fricative,935
nonsonorant,1890
glide,171
affricate,51
voiceless,1095
liquid,435
nasal,568
labiodental,209
bilabial,481
stop,904
linguavelar,225
coronal,1660
glottal,99
sonorant,1174
nonsibilant,2634
voiced,1969
sibilant,430
noncoronal,1404
linguadental,197
