feature,count
linguaalveolar,63
linguapalatal,25
fricative,41
nonsonorant,79
glide,12
affricate,3
voiceless,51
liquid,20
nasal,27
labiodental,6
bilabial,17
stop,35
linguavelar,10
coronal,70
glottal,8
sonorant,59
nonsibilant,120
voiced,87
sibilant,18
noncoronal,68
linguadental,9
