feature,count
linguaalveolar,576
linguapalatal,95
fricative,375
nonsonorant,735
glide,65
affricate,35
voiceless,421
liquid,129
nasal,214
labiodental,79
bilabial,173
stop,325
linguavelar,75
coronal,590
glottal,54
sonorant,408
nonsibilant,992
voiced,722
sibilant,151
noncoronal,553
linguadental,91
