feature,count
linguaalveolar,108
linguapalatal,24
fricative,48
nonsonorant,128
glide,21
affricate,6
voiceless,81
liquid,34
nasal,40
labiodental,18
bilabial,36
stop,74
linguavelar,25
coronal,109
glottal,6
sonorant,95
nonsibilant,205
voiced,142
sibilant,18
noncoronal,114
linguadental,6
