feature,count
linguaalveolar,1497
linguapalatal,300
fricative,969
nonsonorant,1882
glide,160
affricate,39
voiceless,1064
liquid,450
nasal,538
labiodental,195
bilabial,468
stop,874
linguavelar,202
coronal,1690
glottal,101
sonorant,1148
nonsibilant,2624
voiced,1966
sibilant,406
noncoronal,1340
linguadental,267
