feature,count
linguaalveolar,3841
linguapalatal,796
fricative,2263
nonsonorant,4696
glide,409
affricate,108
voiceless,2654
liquid,1125
nasal,1495
labiodental,477
bilabial,1329
stop,2325
linguavelar,463
coronal,4260
glottal,248
sonorant,3029
nonsibilant,6758
voiced,5071
sibilant,967
noncoronal,3465
linguadental,571
