feature,count
linguaalveolar,1162
linguapalatal,212
fricative,739
nonsonorant,1490
glide,130
affricate,44
voiceless,757
liquid,341
nasal,387
labiodental,153
bilabial,382
stop,707
linguavelar,131
coronal,1303
glottal,91
sonorant,858
nonsibilant,2070
voiced,1591
sibilant,278
noncoronal,1045
linguadental,217
