feature,count
linguaalveolar,23
linguapalatal,10
fricative,17
nonsonorant,28
glide,2
affricate,0
voiceless,19
liquid,12
nasal,4
labiodental,5
bilabial,4
stop,11
linguavelar,0
coronal,29
glottal,3
sonorant,18
nonsibilant,38
voiced,27
sibilant,8
noncoronal,17
linguadental,1
