feature,count
linguaalveolar,36
linguapalatal,3
fricative,18
nonsonorant,39
glide,6
affricate,2
voiceless,17
liquid,3
nasal,12
labiodental,1
bilabial,8
stop,19
linguavelar,4
coronal,33
glottal,1
sonorant,21
nonsibilant,51
voiced,43
sibilant,9
noncoronal,27
linguadental,7
