feature,count
linguaalveolar,59
linguapalatal,8
fricative,26
nonsonorant,63
glide,4
affricate,2
voiceless,32
liquid,16
nasal,22
labiodental,6
bilabial,19
stop,35
linguavelar,6
coronal,62
glottal,2
sonorant,42
nonsibilant,92
voiced,73
sibilant,13
noncoronal,43
linguadental,5
