feature,count
linguaalveolar,75
linguapalatal,12
fricative,52
nonsonorant,95
glide,5
affricate,2
voiceless,59
liquid,22
nasal,22
labiodental,9
bilabial,24
stop,41
linguavelar,5
coronal,79
glottal,13
sonorant,49
nonsibilant,120
voiced,85
sibilant,24
noncoronal,65
linguadental,6
