feature,count
linguaalveolar,1562
linguapalatal,351
fricative,975
nonsonorant,2008
glide,188
affricate,48
voiceless,1166
liquid,484
nasal,561
labiodental,226
bilabial,555
stop,985
linguavelar,221
coronal,1777
glottal,92
sonorant,1233
nonsibilant,2818
voiced,2075
sibilant,423
noncoronal,1464
linguadental,234
