feature,count
linguaalveolar,2012
linguapalatal,383
fricative,1246
nonsonorant,2489
glide,202
affricate,62
voiceless,1402
liquid,618
nasal,719
labiodental,244
bilabial,599
stop,1181
linguavelar,315
coronal,2176
glottal,176
sonorant,1539
nonsibilant,3501
voiced,2626
sibilant,527
noncoronal,1852
linguadental,299
