feature,count
linguaalveolar,91
linguapalatal,27
fricative,52
nonsonorant,112
glide,6
affricate,5
voiceless,55
liquid,32
nasal,29
labiodental,11
bilabial,25
stop,55
linguavelar,7
coronal,103
glottal,10
sonorant,67
nonsibilant,156
voiced,124
sibilant,23
noncoronal,76
linguadental,8
