feature,count
linguaalveolar,28
linguapalatal,8
fricative,19
nonsonorant,47
glide,4
affricate,0
voiceless,21
liquid,12
nasal,10
labiodental,3
bilabial,13
stop,28
linguavelar,12
coronal,38
glottal,1
sonorant,26
nonsibilant,66
voiced,52
sibilant,7
noncoronal,35
linguadental,8
