feature,count
linguaalveolar,1300
linguapalatal,319
fricative,796
nonsonorant,1523
glide,164
affricate,45
voiceless,876
liquid,398
nasal,539
labiodental,191
bilabial,399
stop,682
linguavelar,180
coronal,1401
glottal,73
sonorant,1101
nonsibilant,2254
voiced,1748
sibilant,370
noncoronal,1223
linguadental,162
