feature,count
linguaalveolar,635
linguapalatal,122
fricative,386
nonsonorant,810
glide,56
affricate,29
voiceless,466
liquid,167
nasal,233
labiodental,76
bilabial,189
stop,395
linguavelar,88
coronal,693
glottal,53
sonorant,456
nonsibilant,1112
voiced,800
sibilant,154
noncoronal,573
linguadental,103
