feature,count
linguaalveolar,2358
linguapalatal,498
fricative,1502
nonsonorant,2935
glide,306
affricate,68
voiceless,1726
liquid,638
nasal,819
labiodental,316
bilabial,723
stop,1365
linguavelar,303
coronal,2571
glottal,192
sonorant,1763
nonsibilant,4012
voiced,2972
sibilant,686
noncoronal,2127
linguadental,308
