feature,count
linguaalveolar,49
linguapalatal,10
fricative,42
nonsonorant,81
glide,10
affricate,1
voiceless,40
liquid,20
nasal,16
labiodental,17
bilabial,12
stop,38
linguavelar,23
coronal,62
glottal,7
sonorant,46
nonsibilant,118
voiced,87
sibilant,9
noncoronal,65
linguadental,9
