feature,count
linguaalveolar,67
linguapalatal,15
fricative,38
nonsonorant,84
glide,8
affricate,3
voiceless,41
liquid,22
nasal,20
labiodental,5
bilabial,24
stop,43
linguavelar,7
coronal,76
glottal,7
sonorant,50
nonsibilant,117
voiced,93
sibilant,17
noncoronal,58
linguadental,9
