feature,count
linguaalveolar,77
linguapalatal,13
fricative,36
nonsonorant,84
glide,11
affricate,6
voiceless,42
liquid,23
nasal,24
labiodental,6
bilabial,23
stop,42
linguavelar,6
coronal,80
glottal,4
sonorant,58
nonsibilant,129
voiced,100
sibilant,13
noncoronal,62
linguadental,13
